,playlist_id,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,diff_duration_ms,diff_danceability,diff_energy,diff_key,diff_loudness,diff_mode,diff_speechiness,diff_acousticness,diff_instrumentalness,diff_liveness,diff_valence,diff_tempo,diff_time_signature
408,411,156992.44,0.47794666666666674,0.5549848266666667,5.28,-11.07396,0.5733333333333334,0.080224,0.2975576866666667,0.14749360720000002,0.19934533333333335,0.519508,94.61609333333334,3.1466666666666665,-1248.1891891891892,-0.01095945945945946,-0.00614864864864865,-0.06756756756756757,-0.15622972972972976,0.0,-0.0006459459459459468,0.0027837837837837846,0.008281256756756755,-0.0018918918918918912,-0.00972972972972973,-1.6307702702702704,-0.05405405405405406
409,412,139297.72916666666,0.5470208333333333,0.706375,4.881944444444445,-10.480937500000001,0.5694444444444444,0.08822222222222223,0.2525667847222222,0.34151573673611113,0.20636319444444445,0.5092673611111111,124.43757638888889,3.923611111111111,-256.958041958042,-0.00041958041958041996,-0.001587412587412587,-0.02097902097902098,-0.04415384615384616,0.006993006993006993,0.001034965034965035,0.0008181818181818176,-1.2797202797194378e-06,-0.00023356643356643297,-0.00021678321678321677,-0.48908391608391605,0.0
410,413,215394.5625,0.619125,0.6721874999999999,5.8125,-6.6944375,0.8125,0.05464375,0.28477,0.00491573,0.1280875,0.52325,114.813375,4.0,5093.466666666666,0.002933333333333336,0.009066666666666667,-0.6,0.06140000000000008,0.06666666666666667,0.0010333333333333334,-0.03658000000000001,-2.5266666666666954e-05,0.0045333333333333345,0.006466666666666665,-0.9837333333333333,0.0
411,414,234065.3698630137,0.663255707762557,0.7707899543378995,5.4520547945205475,-5.545392694063927,0.6073059360730594,0.10072602739726028,0.09147782876712329,0.014420634611872145,0.21156164383561643,0.6007821917808219,118.80352511415526,4.0091324200913245,-174.80275229357798,-0.0008211009174311929,0.00047706422018348616,0.027522935779816515,-0.010307339449541283,-0.0045871559633027525,0.0001110091743119273,0.00024311926605504508,-2.8119266055045612e-05,-0.0001944954128440357,-0.0009770642201834855,-0.035422018348623824,0.0
412,415,224165.98571428572,0.7570285714285714,0.6423142857142857,4.771428571428571,-6.491957142857143,0.5571428571428572,0.17673857142857144,0.11370648571428571,0.007651252999999999,0.16897571428571428,0.4704,122.94714285714285,3.9857142857142858,-604.8695652173913,-0.00042028985507246413,0.0055072463768115944,-0.07246376811594203,0.035739130434782614,0.0,-0.0011391304347826087,0.00218695652173913,0.0020869565217391303,-0.000868115942028986,0.002869565217391305,-0.17689855072463773,0.0
413,416,213006.52,0.67976,0.66372,4.28,-5.25448,0.64,0.087228,0.16462800000000002,8.785680000000001e-05,0.175272,0.48480000000000006,109.7586,3.96,-992.2916666666666,0.001541666666666668,0.006000000000000001,0.041666666666666664,-0.13537500000000002,-0.041666666666666664,-0.0018541666666666652,-0.0015416666666666714,7.958333333333333e-05,-0.00012499999999999954,-0.012791666666666666,1.5712916666666665,0.0
414,417,231773.2584269663,0.7267078651685394,0.6724831460674158,5.258426966292135,-5.768516853932584,0.6179775280898876,0.1907674157303371,0.11281794382022471,0.0038413661797752803,0.21079775280898874,0.4925438202247191,126.03467415730336,4.022471910112359,-367.875,0.0017954545454545458,0.00015909090909090924,0.10227272727272728,0.00825,-0.011363636363636364,0.0004545454545454542,0.0009927272727272732,0.0,-0.001159090909090907,-0.0006477272727272739,-0.03964772727272732,0.0
415,418,219127.52252252251,0.6943693693693694,0.7391981981981982,5.171171171171171,-5.276225225225226,0.5495495495495496,0.10555315315315315,0.0964320900900901,0.006658003243243244,0.1983072072072072,0.6347477477477477,123.29483783783785,3.990990990990991,-220.0,-0.0011,-0.0019272727272727276,0.0,-0.008900000000000009,0.00909090909090909,-0.0019990909090909087,0.00029754545454545436,1.481818181818182e-07,-0.0005545454545454549,0.002781818181818182,-0.06682727272727272,0.0
416,419,231506.69565217392,0.7134130434782608,0.7764347826086957,5.3478260869565215,-5.038130434782609,0.5978260869565217,0.11509565217391306,0.07045064130434783,0.024055535108695653,0.19824130434782608,0.6019130434782608,123.12792391304347,4.032608695652174,-877.3626373626373,0.0008131868131868127,0.0010769230769230767,0.12087912087912088,0.00961538461538461,-0.01098901098901099,0.002221978021978023,0.0002824175824175833,-5.274725274729239e-07,-0.0001428571428571404,0.0016263736263736272,-0.045241758241758294,0.0
417,420,229239.3650793651,0.6465079365079365,0.6132063492063492,5.126984126984127,-7.718539682539683,0.746031746031746,0.08343968253968255,0.2734894761904762,0.06330904761904761,0.16556190476190477,0.562111111111111,112.69590476190476,3.9523809523809526,1863.9516129032259,-0.0020161290322580645,0.0066129032258064515,0.0967741935483871,0.11264516129032257,0.0,-0.0001870967741935486,-0.013619354838709678,-0.0038387096774193546,-0.00022580645161290254,-0.003274193548387096,0.08516129032258066,0.0
418,421,203365.0,0.772,0.798962962962963,5.555555555555555,-5.915037037037036,0.5185185185185185,0.1197074074074074,0.19187222222222222,0.004261964074074074,0.2170814814814815,0.8113333333333332,128.9791111111111,4.037037037037037,130.76923076923077,-0.005615384615384616,0.0006153846153846138,-0.2692307692307692,0.1495769230769231,-0.038461538461538464,-0.0007884615384615367,0.0023076923076923044,-5.730769230768961e-08,0.013007692307692307,-0.010423076923076924,0.05419230769230738,0.0
419,422,251739.0,0.6980000000000001,0.6624285714285715,4.857142857142857,-7.885142857142857,0.42857142857142855,0.07047142857142857,0.09242714285714286,0.00033857142857142853,0.2426,0.561,119.69000000000001,4.0,-21144.5,-0.056833333333333326,0.0405,-0.6666666666666666,0.4476666666666666,0.16666666666666666,-0.005549999999999996,0.05714483333333334,-0.00011066666666666667,-0.04141666666666668,-0.06866666666666665,-3.6813333333333347,0.0
420,423,231148.85217391304,0.6380782608695652,0.6239478260869565,6.086956521739131,-6.444147826086956,0.4260869565217391,0.11425217391304347,0.18761954347826088,0.010961176086956521,0.17654,0.4318017391304348,119.1709652173913,4.0,-318.4561403508772,0.0009912280701754375,-0.0013596491228070177,0.008771929824561403,-0.0023421052631578823,0.0,0.0002736842105263178,0.002280057017543858,-0.004912280701754386,-0.005248245614035087,0.003664912280701755,0.03481578947368416,0.0
421,424,240983.44736842104,0.6705526315789473,0.7084736842105264,5.157894736842105,-7.407657894736841,0.631578947368421,0.07606842105263158,0.18329023684210527,0.008302854210526315,0.15685789473684209,0.7040263157894737,118.75621052631578,4.0,1655.837837837838,0.00210810810810811,-0.00745945945945946,-0.02702702702702703,-0.10440540540540533,-0.02702702702702703,0.0004081081081081091,0.0041540540540540545,1.6409546394375203e-19,-0.0006108108108108104,0.005621621621621621,-0.09556756756756761,0.0
422,425,221325.88636363635,0.7111136363636364,0.7545227272727272,4.943181818181818,-5.134795454545455,0.5681818181818182,0.12788409090909092,0.0638588965909091,0.008059086136363637,0.20064204545454548,0.5722556818181818,123.36992045454545,4.011363636363637,1211.7011494252874,0.0005977011494252879,-0.0016666666666666668,0.05747126436781609,-0.03117241379310345,0.0,-0.00035632183908046027,-0.0004095977011494258,1.0183908045977027e-05,-0.0006287356321839078,0.0012988505747126443,-0.14841379310344835,0.0
423,426,244970.24590163934,0.6969016393442623,0.7135,5.319672131147541,-6.17955737704918,0.6311475409836066,0.11595245901639345,0.11620161475409835,0.02665075795081967,0.19165573770491803,0.6143319672131147,117.34746721311475,3.9918032786885247,-334.3223140495868,-0.0012314049586776852,-0.0010330578512396695,0.01652892561983471,-0.04371074380165289,0.008264462809917356,0.00026528925619834627,0.0007999999999999995,9.240359424592367e-21,0.0005008264462809917,-0.004239669421487604,-0.07829752066115706,0.0
424,427,227099.51428571428,0.5851428571428572,0.6050285714285714,4.171428571428572,-7.212942857142857,0.7428571428571429,0.07948571428571428,0.2613082857142857,0.000124532,0.14867142857142857,0.5173142857142857,122.73651428571429,3.914285714285714,-1596.735294117647,0.005588235294117647,-0.008588235294117645,0.20588235294117646,0.11455882352941175,0.0,-0.003941176470588234,0.006066470588235301,3.897058823529408e-06,-0.0072676470588235315,-0.018323529411764707,-1.1765588235294118,0.0
425,428,248859.04545454544,0.7523939393939394,0.6759090909090909,5.666666666666667,-6.208909090909091,0.5757575757575758,0.13569090909090908,0.13568969696969696,0.001995307121212121,0.17638333333333334,0.6103636363636363,115.24868181818182,4.0,-1033.1846153846154,0.002153846153846154,0.0019846153846153846,-0.09230769230769231,0.03681538461538464,-0.015384615384615385,0.003710769230769231,0.003913846153846153,1.6263032587282566e-20,-0.0038461538461538477,0.006476923076923075,-0.8622923076923078,0.0
426,429,224978.60975609755,0.7151219512195122,0.6079268292682927,4.2926829268292686,-7.0811219512195125,0.6341463414634146,0.17059024390243904,0.15472870731707317,0.007056473414634146,0.17565121951219512,0.42532682926829274,128.34270731707318,4.0,-3601.475,0.0031,-0.003125,0.075,-0.04290000000000001,0.0,-0.000725,0.003597499999999999,-4.0657581468206415e-21,0.0001750000000000012,0.011324999999999998,-0.2533249999999999,0.0
427,430,227968.33854166666,0.718625,0.6090052083333334,5.338541666666667,-7.0551666666666675,0.59375,0.21418697916666665,0.15118248958333333,0.004063599947916666,0.19618489583333332,0.42776145833333334,129.796875,4.005208333333333,-700.8743455497382,0.0008638743455497378,8.900523560209373e-05,0.005235602094240838,0.019534031413612575,0.0,-0.0024926701570680636,-0.0022774869109947653,-1.4634600659367492e-21,0.0015026178010471214,0.0003979057591623037,-0.40195287958115183,0.0
428,431,226632.38888888888,0.6926527777777778,0.6670694444444445,5.777777777777778,-6.728833333333333,0.6527777777777778,0.19710277777777777,0.16185298611111112,0.02047644722222222,0.20275555555555555,0.4979527777777778,125.58718055555556,4.0,-37.33802816901409,-0.000676056338028168,0.0006056338028169004,-0.056338028169014086,-0.0026338028169014,0.0,-0.0007605633802816904,0.003441971830985917,-2.816901408531706e-08,-0.006323943661971832,0.0031830985915492953,-0.7259014084507045,0.0
429,432,263838.9397590361,0.6862831325301205,0.7234114457831325,5.795180722891566,-5.70927108433735,0.5240963855421686,0.1624578313253012,0.08931771686746988,0.047446539578313254,0.23323674698795183,0.48942891566265057,124.75759036144578,4.0120481927710845,368.6666666666667,-0.0012727272727272732,0.0002545454545454534,-0.06060606060606061,-0.004909090909090918,-0.006060606060606061,-7.27272727272727e-05,-0.00023800000000000058,0.0007029145454545459,0.00011515151515151492,-0.0014181818181818167,-0.00013333333333345323,0.0
430,433,253920.3,0.7766,0.6184999999999999,5.0,-5.633,0.4,0.21257,0.20258199999999998,0.031948664,0.15973,0.62371,141.2287,4.0,1492.6666666666667,-0.012222222222222221,0.01833333333333333,-0.4444444444444444,0.39799999999999996,0.1111111111111111,-0.04805555555555555,-0.009011111111111117,3.877777777777778e-05,0.0016666666666666666,-0.0731,2.2187777777777757,0.0
431,434,242969.41860465117,0.5745348837209302,0.730906976744186,6.511627906976744,-9.079604651162791,0.37209302325581395,0.07250000000000001,0.11305538139534883,0.03550119348837209,0.24489302325581397,0.6591162790697674,124.22206976744187,3.9767441860465116,-213.97619047619048,-0.005285714285714285,0.0017619047619047636,0.023809523809523808,0.09354761904761903,0.023809523809523808,0.0024880952380952385,0.0025595238095238067,-0.0012761904761904757,0.0010000000000000035,0.0014523809523809498,-0.24942857142857142,0.0
432,435,222345.28099173555,0.6497438016528926,0.7172561983471074,4.87603305785124,-5.758380165289256,0.45454545454545453,0.10144710743801653,0.132954652892562,0.039594084049586774,0.19950495867768595,0.5121214876033058,122.70273553719008,3.9834710743801653,-10.458333333333334,-0.002591666666666667,0.00011666666666666723,-0.05,0.0043749999999999995,0.0,0.0004725000000000007,0.004145833333333332,-0.00012700000000000057,0.0011583333333333335,-0.0004416666666666652,-0.11779166666666671,0.0
433,436,217144.6091954023,0.6157931034482759,0.766471264367816,5.275862068965517,-5.124091954022989,0.7586206896551724,0.08322528735632184,0.1147277816091954,0.007214442183908045,0.20209540229885056,0.612551724137931,119.44090804597701,4.0,-841.7093023255813,0.0012674418604651174,2.3255813953488394e-05,0.05813953488372093,0.03333720930232558,0.0,2.209302325581386e-05,0.0006534883720930227,-4.2408488372092866e-05,-0.002186046511627907,0.0020930232558139515,0.27759302325581386,0.0
434,437,223875.28125,0.7641875,0.61003125,6.03125,-6.7131875,0.59375,0.1490625,0.148764375,1.77425e-05,0.196175,0.51378125,126.9826875,3.9375,3338.0,-0.0042580645161290325,-0.004483870967741936,0.06451612903225806,-0.009451612903225826,0.03225806451612903,-0.0006548387096774207,3.67741935483903e-05,8.197093037944842e-23,-0.00022580645161290655,-0.015838709677419356,0.17658064516129,0.0
435,438,221594.025,0.60365,0.6358349999999999,5.6,-8.09465,0.75,0.0605375,0.262951475,0.022202623499999997,0.15321875000000001,0.6016975,117.78371250000001,3.9375,-2.5316455696202533,-0.0009367088607594945,0.0027974683544303796,-0.05063291139240506,-0.01954430379746827,0.0,0.0001493670886075964,-0.001884810126582279,5.227848101265816e-05,-0.0006075949367088613,-0.0030126582278481003,0.07545569620253163,0.0
436,439,224792.76,0.74276,0.6561466666666667,4.72,-6.00328,0.6533333333333333,0.11968133333333335,0.13009329333333333,0.0019290413333333334,0.172772,0.5881839999999999,117.25204000000001,4.013333333333334,-145.05405405405406,0.00013513513513513525,0.002378378378378378,0.0,0.01041891891891893,-0.013513513513513514,-3.783783783783649e-05,0.00045756756756756833,-5.56351351351351e-05,-0.0037743243243243234,0.0051756756756756745,-0.33731081081081077,0.0
437,440,219087.39024390245,0.6389268292682927,0.702390243902439,4.390243902439025,-6.656317073170731,0.8292682926829268,0.049348780487804875,0.19524346341463414,0.001961669512195122,0.17669512195121953,0.7374878048780489,118.87495121951218,4.0,870.675,-0.0018750000000000017,-0.0036250000000000006,-0.025,-0.07797499999999999,0.025,-0.0011200000000000001,0.0031174999999999966,-1.9200000000008118e-07,-0.00012749999999999985,0.0065499999999999985,0.12432499999999998,0.0
438,441,246836.4,0.5676,0.8390000000000001,4.8,-3.0568,0.6,0.07092000000000001,0.017514,0.0043673240000000006,0.1437,0.3134,127.81679999999999,4.0,-11088.25,-0.0007500000000000007,0.006000000000000005,-1.75,-0.15974999999999995,0.0,-0.006274999999999999,-0.008172500000000001,0.0004825000000000003,0.0026750000000000038,0.051750000000000004,-0.4980000000000011,0.0
439,442,228576.87234042553,0.7548439716312056,0.6508652482269504,5.290780141843972,-6.11163829787234,0.5390070921985816,0.17491631205673758,0.13463117730496454,0.002906604184397163,0.18514822695035463,0.5055858156028369,121.74433333333334,4.00709219858156,474.6642857142857,0.0015285714285714284,0.0002357142857142863,-0.07142857142857142,0.01228571428571429,0.0,-0.0030199999999999997,0.00036857142857142834,4.64999999999997e-06,-0.001942857142857143,-0.002471428571428571,-0.17257857142857144,-0.007142857142857143
440,443,214642.73214285713,0.6926249999999999,0.6622321428571428,5.392857142857143,-5.898678571428571,0.5892857142857143,0.13053214285714285,0.0932752982142857,0.002005475535714286,0.19640535714285715,0.46795178571428575,120.50414285714285,4.0,-491.4,-0.0008000000000000007,-0.00110909090909091,-0.07272727272727272,-0.004127272727272716,0.0,-0.0002709090909090916,-0.0008545454545454541,1.4784575079347787e-20,0.0004981818181818198,-0.005763636363636365,0.34756363636363635,0.0
441,444,232800.30357142858,0.6857083333333334,0.7532261904761904,5.4226190476190474,-6.029619047619048,0.6547619047619048,0.14183035714285713,0.10996901428571429,0.007563543095238096,0.20117619047619048,0.6548809523809523,120.49931547619046,4.023809523809524,129.66467065868264,-0.001425149700598803,0.0010658682634730535,-0.011976047904191617,0.011179640718562874,0.005988023952095809,-0.001331137724550898,0.00040419161676646665,-3.537453046305624e-19,0.00036287425149700585,-0.0006646706586826357,0.07398802395209578,0.0
442,445,222007.14285714287,0.6857142857142857,0.7199795918367347,4.408163265306122,-5.56095918367347,0.4897959183673469,0.10491428571428571,0.13041346938775508,0.01855393673469388,0.1843122448979592,0.5001428571428572,119.53904081632652,4.020408163265306,784.3333333333334,-0.0003958333333333337,-0.008645833333333333,-0.14583333333333334,-0.08433333333333333,0.020833333333333332,-0.0012770833333333321,-0.0011249999999999986,1.154166666656667e-07,0.00014375000000000208,-0.0007708333333333329,-0.5616041666666668,0.0
443,446,232612.3404255319,0.7301063829787233,0.7297659574468085,5.276595744680851,-5.263063829787234,0.6382978723404256,0.19454680851063832,0.11069525531914892,3.960723404255319e-05,0.255063829787234,0.573531914893617,121.16346808510639,4.0638297872340425,-677.3913043478261,0.004282608695652173,4.3478260869565254e-05,-0.10869565217391304,-0.05334782608695655,0.021739130434782608,0.00026086956521739155,-0.00015000000000000015,0.0,-0.00032608695652173943,-0.005913043478260869,-0.7833695652173915,0.0
444,447,230765.45,0.73997,0.63887,5.45,-6.30871,0.58,0.174454,0.12677151,0.0036220618999999996,0.18426700000000001,0.471562,128.20464,4.01,-655.8888888888889,0.0019696969696969702,-0.002070707070707071,-0.0707070707070707,-0.025888888888888885,-0.010101010101010102,-0.0014242424242424238,-0.0009032121212121217,5.444444444444459e-07,-0.003284848484848486,-0.0024545454545454566,0.642090909090909,0.0
445,448,214852.35714285713,0.7258571428571429,0.6671428571428571,6.357142857142857,-5.9545,0.5,0.16184285714285715,0.07810757142857143,0.0003757242857142857,0.15491428571428573,0.5538571428571429,118.83278571428572,4.0,-7578.461538461538,0.013384615384615387,0.01615384615384615,0.07692307692307693,0.1621538461538462,0.0,-0.03584615384615385,-0.030169230769230775,0.0,0.0022384615384615386,0.023461538461538464,-3.320923076923077,0.07692307692307693
446,449,228982.26086956522,0.6901304347826087,0.7097391304347827,4.217391304347826,-5.574130434782609,0.6086956521739131,0.12558260869565216,0.12305043478260869,0.0004370004347826087,0.1728695652173913,0.514,117.04047826086956,4.0,-2452.1363636363635,0.0003181818181818185,0.0020909090909090877,0.09090909090909091,-0.1594545454545455,0.0,0.0027954545454545454,-0.001772727272727268,5.590909090909091e-07,-0.0038772727272727253,-0.025954545454545456,2.1818181818181817,0.0
447,450,230885.33333333334,0.7571296296296296,0.6720555555555555,4.7407407407407405,-5.595,0.6851851851851852,0.16870185185185185,0.09394094444444444,0.0032569529629629633,0.16953518518518518,0.5528796296296297,130.66474074074074,4.0,229.16981132075472,-1.8867924528301905e-05,0.0022452830188679235,0.0,0.02713207547169814,0.018867924528301886,0.0006037735849056623,-7.735849056603819e-05,0.0,-0.00015094339622641627,0.002207547169811323,-0.5086981132075471,0.0
448,451,228334.23529411765,0.6741680672268907,0.741873949579832,5.6722689075630255,-5.154840336134455,0.5294117647058824,0.1112563025210084,0.0992653781512605,0.07124702470588236,0.23629915966386555,0.4113075630252101,125.16447058823529,4.0,553.457627118644,-0.0010254237288135593,-0.0010169491525423733,-0.0847457627118644,-0.023822033898305086,0.00847457627118644,7.203389830508592e-05,-0.001968644067796611,-1.8652542373004328e-07,0.00016101694915254298,-0.0014915254237288145,0.33988135593220337,0.0
449,452,205649.2093023256,0.8183720930232558,0.604,4.604651162790698,-6.529255813953488,0.627906976744186,0.17686046511627906,0.1587050465116279,0.0016762941860465116,0.17882093023255816,0.4057209302325582,126.56646511627908,4.0,-1481.642857142857,-0.0007619047619047626,0.0032142857142857147,0.09523809523809523,0.02295238095238094,0.0,0.004140476190476191,0.017513333333333332,0.0,0.011047619047619047,0.008928571428571428,0.10845238095238044,0.0
450,453,223755.84,0.64878,0.72586,4.54,-5.23398,0.7,0.076906,0.06787436,0.0009485998000000001,0.192046,0.54886,119.32072,3.98,3903.673469387755,-0.004489795918367346,-0.0018979591836734689,0.02040816326530612,-0.01373469387755102,0.0,-0.0005755102040816317,0.00013200000000000372,0.0005020408163265306,0.00024693877551020747,-0.009428571428571429,-0.7555714285714288,0.0
451,454,220748.22222222222,0.6433333333333333,0.54075,4.111111111111111,-8.636055555555556,0.5277777777777778,0.08237777777777777,0.4365388888888889,0.06257355333333334,0.17335,0.597,127.45805555555555,3.9444444444444446,1334.857142857143,0.0029714285714285723,0.002142857142857143,0.0,0.1420285714285714,0.0,-0.0003142857142857134,-0.004285714285714286,-0.00162,0.0002514285714285695,0.00942857142857143,-2.085542857142857,0.0
452,455,229677.5,0.6784333333333333,0.5206666666666666,4.466666666666667,-7.965566666666667,0.43333333333333335,0.07861333333333334,0.426001,0.02629178533333333,0.13731333333333332,0.41201666666666664,112.46456666666667,4.0,-1691.6206896551723,-0.008896551724137931,0.0008620689655172421,-0.034482758620689655,0.10075862068965519,-0.034482758620689655,-0.012358620689655172,0.0044827586206896515,-0.00021175862068965634,-0.0003448275862068983,-0.012137931034482762,-3.071999999999999,0.0
453,456,261765.2,0.655825,0.7479750000000001,5.725,-6.0511,0.625,0.054005000000000004,0.0625619975,0.07966701150000001,0.189535,0.6065750000000001,121.49090000000001,4.0,-234.51282051282053,0.007794871794871796,-0.002282051282051284,0.10256410256410256,0.02074358974358975,0.0,0.006105128205128206,0.0036294871794871784,3.1803263726241462e-18,0.005028205128205128,0.0001025641025641055,-0.15248717948717955,0.0
454,457,217976.0,0.6923535353535354,0.7542626262626262,4.4646464646464645,-4.7417171717171716,0.6262626262626263,0.09660202020202019,0.06305042929292928,0.009473938383838382,0.20694242424242426,0.5951717171717171,117.48113131313131,4.0,-796.4591836734694,-0.0017653061224489788,0.00563265306122449,-0.04081632653061224,-0.001173469387755095,-0.01020408163265306,9.183673469387721e-05,-0.001801051020408163,0.007081632653061223,-0.00037755102040816475,0.0026428571428571443,0.049612244897959276,0.0
455,458,228755.98924731184,0.7156344086021506,0.6307634408602151,5.473118279569892,-6.332193548387097,0.5698924731182796,0.1694010752688172,0.11389851612903225,0.003349259677419355,0.18695268817204302,0.45638172043010755,123.01236559139785,3.967741935483871,-170.0,-0.000934782608695653,-0.0007826086956521734,0.010869565217391304,-0.017989130434782622,0.0,0.0013804347826086953,-0.0013239130434782621,0.00023804347826086956,0.0009554347826086963,8.69565217391287e-05,0.5717065217391305,0.0
456,459,226330.21782178216,0.6588118811881188,0.6933267326732673,5.217821782178218,-5.887465346534654,0.7623762376237624,0.1160940594059406,0.1586231188118812,0.0006959594059405941,0.19992079207920793,0.5428415841584158,120.71411881188119,3.98019801980198,909.07,-0.0015500000000000002,-0.00248,-0.01,-0.06790999999999997,0.0,-0.00023599999999999996,0.0004800000000000014,3.310000000000027e-06,0.0009419999999999998,0.0002700000000000002,-0.062210000000000036,0.0
457,460,209836.625,0.6083999999999999,0.7325999999999999,3.95,-6.4382,0.95,0.0715225,0.1419958,0.0030212307500000002,0.1739775,0.596575,120.78715,4.0,594.5384615384615,0.005512820512820515,-0.003615384615384616,-0.10256410256410256,-0.0274615384615385,0.0,0.0015487179487179475,0.001881794871794877,-4.3111805135891953e-20,-0.0038461538461538472,0.0022820512820512797,-1.4098205128205132,0.0
458,461,223028.53205128206,0.700602564102564,0.7374358974358974,4.967948717948718,-5.321570512820513,0.6025641025641025,0.14135512820512822,0.09209763589743589,0.0013123779487179488,0.21623846153846152,0.6060961538461539,123.78120512820512,4.019230769230769,177.73548387096776,0.0021612903225806455,-0.000974193548387097,0.07096774193548387,-0.013393548387096754,-0.0064516129032258064,0.0001774193548387092,0.000358709677419355,0.0,-0.0013096774193548392,-0.0010967741935483874,0.032632258064516174,0.0
459,462,252126.0980392157,0.7332549019607844,0.7543529411764706,5.019607843137255,-8.554313725490196,0.6274509803921569,0.060692156862745095,0.16194092156862744,0.04867846411764706,0.20678823529411766,0.793156862745098,117.86480392156862,3.980392156862745,-1250.4,-0.0007400000000000006,-0.0007600000000000007,0.0,-0.03734000000000002,0.02,0.0005439999999999995,0.0029079999999999996,-0.00834,-0.004581999999999999,0.00414,-0.4690000000000001,0.0
460,463,229844.2857142857,0.7357142857142857,0.7191428571428572,4.238095238095238,-6.476428571428571,0.6666666666666666,0.1401,0.08068242857142857,0.004676350952380952,0.1896857142857143,0.6429047619047619,106.35895238095239,3.9523809523809526,-918.3,-0.013800000000000002,-0.0194,0.45,0.11079999999999997,-0.05,-0.00633,0.03182495,0.000149,-0.006300000000000005,-0.0137,-0.8852999999999994,0.0
461,464,212913.53968253967,0.7435873015873016,0.6599999999999999,5.0476190476190474,-5.941571428571429,0.6507936507936508,0.16862857142857143,0.1448566349206349,0.003091921904761905,0.18246984126984125,0.5519936507936507,124.1107619047619,4.0,-124.19354838709677,-0.00235483870967742,0.0012903225806451606,-0.03225806451612903,0.021806451612903247,0.0,-0.0027709677419354823,0.0010967741935483872,-2.5967741935491937e-07,0.002879032258064516,0.004161290322580646,0.4353709677419354,0.016129032258064516
462,465,228190.9012345679,0.5417283950617284,0.6297086419753086,5.432098765432099,-7.219777777777778,0.7777777777777778,0.044150617283950616,0.28322241975308643,0.02925378382716049,0.17709259259259258,0.48166296296296296,124.25253086419752,3.876543209876543,3582.9625,-0.0010874999999999995,0.0025125,0.0,0.06024999999999999,0.0,6.749999999999963e-05,-0.0003625000000000045,2.6625000000000952e-05,0.00017500000000000084,-0.005318749999999999,-0.038450000000000095,0.0
463,466,219316.6923076923,0.6952307692307692,0.748923076923077,4.923076923076923,-5.1781538461538466,0.46153846153846156,0.08013846153846155,0.07054846153846153,0.12426703307692308,0.1696692307692308,0.5481538461538461,135.45123076923076,4.0,-3743.1666666666665,0.0009166666666666675,0.000416666666666667,-0.16666666666666666,-0.5153333333333333,-0.08333333333333333,0.006433333333333333,-0.0010374999999999983,-0.0603475,0.0001666666666666645,0.04541666666666667,-2.0037500000000015,0.0
464,467,230104.55405405405,0.7384594594594595,0.6241351351351352,4.675675675675675,-6.265905405405405,0.5405405405405406,0.18108378378378379,0.15986737837837836,0.02200083418918919,0.18263243243243243,0.39980675675675675,121.93298648648647,4.013513513513513,-1244.041095890411,-0.005534246575342466,-0.0002739726027397255,0.1232876712328767,0.030534246575342466,-0.0136986301369863,-0.0020054794520547943,0.0018479452054794509,1.5208534583906253e-18,0.004986301369863012,-0.005780821917808219,0.07816438356164368,0.0
465,468,224694.65833333333,0.7898666666666667,0.6295000000000001,5.1,-6.290491666666667,0.6333333333333333,0.1737525,0.09807439166666666,0.012444139583333335,0.18364583333333334,0.49447500000000005,123.39830833333333,3.9833333333333334,-227.47058823529412,-0.00032773109243697506,0.0014873949579831936,-0.008403361344537815,0.028663865546218505,0.0,0.00039831932773109325,0.0005722689075630246,0.0,2.100840336134304e-05,0.0009075630252100839,0.44452100840336145,0.0
466,469,233084.9836065574,0.6575245901639345,0.6918032786885246,6.229508196721311,-7.205704918032787,0.6229508196721312,0.15347704918032787,0.11448226229508197,0.05512166,0.22647377049180328,0.5618524590163935,124.9364426229508,4.016393442622951,-531.8,-0.0028500000000000027,0.005399999999999999,0.08333333333333333,0.043833333333333314,0.0,-0.001983333333333334,7.333333333333405e-05,4.625929269271486e-19,-0.001733333333333336,0.007966666666666669,-0.8844000000000001,0.0
467,471,223613.37837837837,0.7062162162162162,0.6231081081081081,5.135135135135135,-6.103972972972973,0.6216216216216216,0.14755135135135133,0.1467416216216216,0.006190092162162162,0.16004594594594593,0.4848108108108108,112.21259459459459,4.027027027027027,1120.361111111111,-0.008444444444444445,0.007138888888888889,-0.027777777777777776,0.07594444444444443,0.0,0.0011500000000000013,8.777777777777045e-05,-0.00011749999999999993,0.00138888888888889,0.009833333333333333,1.694666666666667,0.0
468,472,235175.2189781022,0.5266934306569343,0.7780802919708029,5.817518248175182,-5.763255474452555,0.6715328467153284,0.08263649635036496,0.09801867299270073,0.10642920474452555,0.21468394160583942,0.5373189781021898,128.8368905109489,3.9854014598540144,-1582.5661764705883,0.0026544117647058813,-0.001279411764705883,0.04411764705882353,-0.012536764705882346,-0.007352941176470588,0.0009492647058823531,0.0008958088235294109,-0.003823529411764706,0.0033772058823529445,-0.00223529411764706,-0.3925882352941175,0.0
