,playlist_id,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,diff_popularity,diff_duration_ms,diff_danceability,diff_energy,diff_key,diff_loudness,diff_mode,diff_speechiness,diff_acousticness,diff_instrumentalness,diff_liveness,diff_valence,diff_tempo,diff_time_signature
1200,1578,53.57575757575758,220405.60606060605,0.6733030303030303,0.5839090909090908,4.848484848484849,-7.657939393939394,0.3939393939393939,0.19014242424242425,0.2764187878787879,0.00012607848484848486,0.16817878787878787,0.4542090909090909,112.45833333333333,4.0,2.53125,801.0,0.002750000000000003,0.006906249999999996,-0.03125,0.12890625000000006,0.0,-0.0032499999999999903,0.003499999999999998,0.0,-0.016937500000000005,0.004468750000000006,1.9712812500000005,0.0
1201,1579,10.666666666666666,253551.33333333334,0.507,0.5490666666666667,4.6,-7.736400000000001,0.6666666666666666,0.05740666666666667,0.38447333333333333,0.15601811333333332,0.20506,0.3237466666666667,117.4002,3.933333333333333,4.357142857142857,-4769.071428571428,0.0012142857142857114,-0.009428571428571413,0.6428571428571429,0.038071428571428534,-0.07142857142857142,0.0008428571428571351,-0.03824285714285715,-0.02442857142857144,0.007642857142857164,-0.025142857142857133,3.355714285714286,-0.07142857142857142
1202,1580,37.30927835051546,243536.30927835053,0.5868350515463918,0.661278350515464,4.989690721649485,-7.353773195876289,0.8144329896907216,0.0804020618556701,0.2190692474226804,0.04589203350515464,0.20037319587628866,0.5526113402061855,119.0848762886598,3.9587628865979383,-0.10416666666666667,797.21875,0.000520833333333337,0.0028437500000000025,0.07291666666666667,0.06117708333333335,0.0,-0.0004197916666666646,0.00283333333333333,-0.0013854010416666646,0.000685416666666671,0.007174999999999995,-0.22846875000000033,0.0
1203,1581,18.46153846153846,249152.3076923077,0.5514615384615384,0.4612564102564103,5.076923076923077,-8.487025641025642,0.9487179487179487,0.032,0.29011589743589744,0.01125449,0.14676666666666668,0.31735897435897437,123.58317948717948,3.8461538461538463,-0.6578947368421053,-579.5263157894736,-0.0016578947368420965,-0.0031578947368421013,-0.18421052631578946,-0.1304736842105263,0.0,-5.263157894744697e-06,0.006789473684210528,4.236842105268312e-06,-0.005868421052631568,-0.00031578947368421357,0.2622631578947374,0.0
1204,1582,38.18181818181818,217713.27272727274,0.7414545454545455,0.605,5.909090909090909,-6.2775454545454545,0.36363636363636365,0.06426363636363636,0.16796909090909093,0.006940939999999999,0.10005454545454545,0.44027272727272726,117.54,4.0,-2.3,-1692.9,-0.008599999999999981,-0.007199999999999989,0.1,-0.3690000000000001,-0.1,0.0004500000000000005,-0.012300000000000002,-0.0002088309999999996,0.0031799999999999893,-0.028900000000000002,3.4949000000000003,0.0
1205,1583,37.53333333333333,222971.2,0.5979333333333333,0.6040666666666666,4.4,-7.008933333333333,0.8666666666666667,0.04171333333333334,0.24123632,0.00011411066666666667,0.15572666666666668,0.537,126.59639999999999,3.933333333333333,-0.07142857142857142,4646.142857142857,-0.0075714285714285744,0.0016428571428571443,0.07142857142857142,0.14599999999999996,0.0,-2.142857142857142e-05,0.033907142857142844,-8.071428571428497e-07,0.00335714285714285,-0.013357142857142859,0.5635714285714286,0.0
1206,1584,41.299065420560744,217710.13084112148,0.6822897196261681,0.6958785046728972,5.682242990654205,-5.836878504672898,0.5327102803738317,0.10782523364485981,0.1180923644859813,0.0029175957943925234,0.18420654205607478,0.49252336448598133,117.79516822429908,4.0,-0.7547169811320755,267.75471698113205,-0.0007264150943396287,-1.8867924528300594e-05,0.018867924528301886,-0.005084905660377381,0.009433962264150943,-5.9433962264143216e-05,-1.5094339622637621e-05,-1.0384144480726069e-19,-0.0006896226415094347,-0.004971698113207553,0.10353773584905628,0.0
1207,1585,30.894736842105264,235461.8947368421,0.5713684210526315,0.5667719298245614,4.649122807017544,-7.680824561403509,0.7017543859649122,0.04325438596491228,0.33097854385964914,0.09803075368421053,0.14364912280701755,0.39218947368421053,112.2912105263158,3.8947368421052633,0.48214285714285715,1789.2857142857142,-0.005535714285714289,-0.003946428571428586,0.07142857142857142,0.016142857142857132,0.0,-6.428571428571736e-05,0.007925000000000005,1.6607142856790218e-07,-0.008035714285714281,-0.0065321428571428536,-0.2870357142857148,0.0
1208,1586,16.413793103448278,254440.1379310345,0.6140689655172413,0.6492758620689656,5.137931034482759,-7.209655172413793,0.5862068965517241,0.0812551724137931,0.16683696551724136,0.05645078965517241,0.1524241379310345,0.47921379310344825,125.08255172413793,3.9655172413793105,0.0,3570.3928571428573,-0.003857142857142853,0.002000000000000004,-0.10714285714285714,0.06839285714285713,0.0,-0.004603571428571429,0.0010285714285714188,3.282142857155852e-06,0.010335714285714281,-0.004785714285714296,-0.9699999999999999,0.0
1209,1587,51.111111111111114,225335.0,0.582037037037037,0.5709351851851852,4.037037037037037,-6.923185185185185,0.7222222222222222,0.08609444444444445,0.3302859444444444,0.00703264962962963,0.1915037037037037,0.4249685185185185,124.0351111111111,3.9444444444444446,-1.4150943396226414,-1898.1132075471698,0.001000000000000004,-0.011396226415094345,0.05660377358490566,-0.13320754716981137,0.0,-0.0009679245283018908,0.01686186792452829,-8.867924528305519e-07,-0.00041509433962265196,-0.004035849056603778,-0.992641509433962,0.0
1210,1588,23.181818181818183,196721.81818181818,0.628909090909091,0.4279090909090909,3.6363636363636362,-8.790727272727272,0.8181818181818182,0.04915454545454545,0.5980909090909091,0.00011754545454545454,0.12614545454545453,0.46099999999999997,114.16663636363637,4.0,-0.6,-3608.8,0.033899999999999986,0.023400000000000004,-0.8,0.13699999999999996,0.1,-0.00041000000000002075,-0.023100000000000016,0.0,-0.024819999999999988,0.054200000000000005,-0.1769999999999982,0.0
1211,1589,48.116279069767444,263051.5581395349,0.5387441860465116,0.5089767441860465,4.465116279069767,-7.629790697674419,0.8837209302325582,0.04248372093023256,0.4278886976744186,0.0006347002325581395,0.14543953488372094,0.34111162790697674,116.91090697674419,3.813953488372093,1.9761904761904763,-70.47619047619048,0.000833333333333334,0.01173809523809523,-0.16666666666666666,0.044928571428571346,0.0,-4.761904761899691e-06,-0.021461904761904755,2.3800819119800836e-18,0.00033333333333333164,0.0020476190476190394,-0.4040238095238094,0.0
